vehicle_id,category,brand,model_year,base_daily_rate,start_date,end_date,rental_length_days,day_of_week,month,city,avg_temp,rain,wind,avg_competitor_price,demand_index,final_daily_price
VEH-2370,Economy,Toyota,2020,107,2023-12-20,2023-12-27,7,2,12,Madinah,43.18,1.13,16.39,128.85,0.32,165.31
VEH-2371,SUV,BMW,2018,193,2023-07-28,2023-07-29,1,4,7,Tabuk,35.27,3.98,19.28,195.32,0.198,213.76
VEH-2372,SUV,Kia,2018,236,2023-02-15,2023-02-16,1,2,2,Madinah,25.39,1.84,10.57,222.77,0.2,221.47
VEH-2373,Sedan,Nissan,2021,104,2023-11-16,2023-11-26,10,3,11,Madinah,33.43,1.56,25.91,111.34,0.419,164.0
VEH-2374,SUV,Mercedes,2020,211,2023-11-06,2023-11-07,1,0,11,Madinah,34.66,4.45,22.21,215.53,0.013,216.83
VEH-2375,SUV,Nissan,2016,197,2023-06-22,2023-06-30,8,3,6,Khobar,26.18,4.11,14.87,210.38,0.299,227.32
VEH-2376,Sedan,Mercedes,2023,142,2023-01-24,2023-02-01,8,1,1,Jeddah,34.73,2.2,17.86,150.74,0.506,226.3
VEH-2377,Luxury,Mercedes,2020,473,2023-06-21,2023-06-25,4,2,6,Tabuk,36.15,6.88,15.96,458.55,0.289,480.39
VEH-2378,Van,Ford,2021,274,2023-12-11,2023-12-16,5,0,12,Dammam,54.83,6.12,22.05,293.92,0.176,309.59
VEH-2379,Van,Hyundai,2019,196,2023-02-27,2023-03-06,7,0,2,Riyadh,29.05,1.89,17.4,162.53,0.485,229.07
VEH-2380,Luxury,Hyundai,2016,415,2023-03-28,2023-03-31,3,1,3,Makkah,32.5,2.17,19.35,402.72,0.187,431.44
VEH-2381,Economy,BMW,2018,83,2023-05-28,2023-06-09,12,6,5,Khobar,36.92,2.93,11.1,77.88,0.064,120.91
VEH-2382,Luxury,Mercedes,2021,377,2023-04-25,2023-04-29,4,1,4,Riyadh,35.53,1.06,18.33,381.14,0.367,399.95
VEH-2383,Economy,Hyundai,2021,82,2023-02-25,2023-03-07,10,5,2,Dammam,35.46,3.51,18.51,78.85,0.369,118.01
VEH-2384,SUV,Ford,2017,180,2023-10-12,2023-10-21,9,3,10,Makkah,34.37,3.13,22.6,205.27,0.175,240.47
VEH-2385,Economy,Hyundai,2020,110,2023-05-23,2023-05-24,1,1,5,Tabuk,28.5,2.29,17.5,107.31,0.43,111.53
VEH-2386,Sedan,Nissan,2017,119,2023-03-27,2023-04-02,6,0,3,Khobar,32.76,1.37,16.14,133.34,0.154,139.88
VEH-2387,Van,Nissan,2016,253,2023-09-26,2023-10-02,6,1,9,Makkah,24.89,0.02,16.26,265.78,0.34,305.71
VEH-2388,Luxury,BMW,2016,448,2023-02-15,2023-02-25,10,2,2,Madinah,28.9,5.81,14.63,443.73,0.101,508.94
VEH-2389,SUV,Toyota,2017,162,2023-06-20,2023-06-28,8,1,6,Dammam,32.74,5.13,21.16,146.72,0.226,176.59
VEH-2390,SUV,Mercedes,2021,176,2023-11-09,2023-11-15,6,3,11,Tabuk,31.77,7.2,26.99,172.44,0.302,198.43
VEH-2391,Sedan,Nissan,2015,118,2023-08-10,2023-08-15,5,3,8,Tabuk,32.46,6.52,18.64,142.9,0.014,151.22
VEH-2392,Sedan,Hyundai,2023,120,2023-08-12,2023-08-24,12,5,8,Khobar,42.82,1.53,5.89,86.07,0.13,118.97
VEH-2393,Luxury,Hyundai,2021,552,2023-02-21,2023-02-24,3,1,2,Makkah,25.88,0.16,21.65,561.56,0.381,592.73
VEH-2394,Luxury,Nissan,2020,404,2023-04-25,2023-05-02,7,1,4,Makkah,33.14,3.42,13.41,394.57,0.248,442.25
VEH-2395,Luxury,Nissan,2019,447,2023-01-11,2023-01-19,8,2,1,Khobar,34.11,2.46,15.64,432.0,0.205,475.22
VEH-2396,Van,Ford,2019,224,2023-12-28,2024-01-09,12,3,12,Makkah,39.41,6.15,18.97,200.68,0.252,275.5
VEH-2397,Sedan,Ford,2015,126,2023-07-09,2023-07-18,9,6,7,Jeddah,32.83,1.03,13.31,107.92,0.183,142.48
VEH-2398,SUV,Ford,2015,245,2023-01-28,2023-02-08,11,5,1,Riyadh,45.57,3.76,16.98,234.97,0.293,311.19
VEH-2399,Luxury,Nissan,2022,549,2023-02-09,2023-02-12,3,3,2,Makkah,28.87,7.11,16.59,542.95,0.273,584.89
VEH-2400,Luxury,Toyota,2018,403,2023-12-31,2024-01-11,11,6,12,Makkah,27.02,5.41,29.85,390.56,0.12,438.32
VEH-2401,Sedan,Ford,2018,120,2023-05-19,2023-05-23,4,4,5,Tabuk,34.99,8.66,24.99,109.41,0.07,127.85
VEH-2402,Luxury,Mercedes,2018,430,2023-05-21,2023-05-30,9,6,5,Tabuk,28.03,5.72,23.37,427.47,0.19,452.45
VEH-2403,Van,Hyundai,2020,221,2023-02-28,2023-03-08,8,1,2,Madinah,30.17,1.3,14.01,194.59,0.395,273.46
VEH-2404,Luxury,Ford,2019,414,2023-03-26,2023-04-07,12,6,3,Makkah,31.97,2.52,14.74,407.14,0.464,465.61
VEH-2405,Sedan,Nissan,2017,101,2023-01-23,2023-01-24,1,0,1,Jeddah,31.48,2.27,9.94,92.94,0.241,124.07
VEH-2406,Economy,Toyota,2016,78,2023-06-16,2023-06-29,13,4,6,Jeddah,19.76,0.14,17.51,82.23,0.22,136.1
VEH-2407,Sedan,Nissan,2020,105,2023-12-08,2023-12-20,12,4,12,Jeddah,47.34,1.46,16.3,116.13,0.222,153.51
VEH-2408,Sedan,Toyota,2022,127,2023-12-06,2023-12-14,8,2,12,Jeddah,24.44,6.31,21.25,149.34,0.226,185.31
VEH-2409,Van,Toyota,2017,244,2023-08-24,2023-08-25,1,3,8,Dammam,35.81,0.04,16.53,240.48,0.392,252.63
VEH-2410,Economy,Ford,2015,72,2023-08-19,2023-08-24,5,5,8,Makkah,43.59,6.83,23.53,87.78,0.477,174.08
VEH-2411,Economy,Nissan,2018,90,2023-05-17,2023-05-20,3,2,5,Khobar,29.4,6.17,8.44,135.8,0.286,153.52
VEH-2412,Economy,Toyota,2017,92,2023-06-19,2023-06-23,4,0,6,Tabuk,30.1,0.42,16.82,71.76,0.092,102.3
VEH-2413,Van,BMW,2020,184,2023-08-09,2023-08-18,9,2,8,Khobar,43.23,2.01,5.31,172.46,0.142,202.93
VEH-2414,Sedan,Toyota,2016,146,2023-05-21,2023-05-22,1,6,5,Khobar,25.88,9.07,20.77,178.81,0.082,159.94
VEH-2415,Van,Ford,2019,272,2023-06-12,2023-06-23,11,0,6,Madinah,36.65,0.86,17.52,261.37,0.162,324.19
VEH-2416,Van,Toyota,2018,279,2023-06-22,2023-07-02,10,3,6,Makkah,33.17,6.3,16.5,290.21,0.571,355.46
VEH-2417,Luxury,Hyundai,2022,420,2023-09-23,2023-09-28,5,5,9,Jeddah,39.28,2.8,13.72,429.43,0.278,480.45
VEH-2418,Economy,Mercedes,2018,87,2023-09-02,2023-09-14,12,5,9,Khobar,37.64,1.86,20.19,95.24,0.296,118.71
VEH-2419,Economy,Nissan,2019,89,2023-05-24,2023-06-02,9,2,5,Dammam,23.33,4.61,16.68,57.09,0.543,111.24
VEH-2420,Economy,Mercedes,2020,81,2023-03-27,2023-04-09,13,0,3,Madinah,29.29,7.46,15.77,100.19,0.515,163.42
VEH-2421,Van,Nissan,2018,230,2023-06-19,2023-06-21,2,0,6,Dammam,29.42,3.47,25.85,206.91,0.127,223.54
VEH-2422,Economy,Toyota,2021,92,2023-02-24,2023-02-27,3,4,2,Khobar,14.82,5.18,4.85,79.43,0.26,102.68
VEH-2423,Economy,Kia,2016,94,2023-05-30,2023-06-09,10,1,5,Jeddah,26.75,8.19,12.56,73.84,0.244,135.28
VEH-2424,Luxury,Mercedes,2018,419,2023-06-13,2023-06-17,4,1,6,Madinah,36.5,4.67,24.91,432.68,0.299,491.77
VEH-2425,SUV,Hyundai,2019,241,2023-10-29,2023-11-07,9,6,10,Khobar,23.33,10.91,3.89,215.63,0.054,243.71
VEH-2426,Sedan,BMW,2022,126,2023-11-30,2023-12-09,9,3,11,Dammam,16.52,3.05,21.5,129.98,0.233,172.34
VEH-2427,SUV,Toyota,2015,233,2023-12-05,2023-12-10,5,1,12,Madinah,35.86,4.16,30.47,238.93,0.241,275.14
VEH-2428,Van,Toyota,2017,203,2023-02-25,2023-02-27,2,5,2,Khobar,30.71,6.8,19.32,213.04,0.501,217.47
VEH-2429,Luxury,Hyundai,2021,302,2023-04-22,2023-05-04,12,5,4,Tabuk,32.73,0.02,24.2,306.89,0.356,359.91
VEH-2430,Economy,Kia,2018,70,2023-05-29,2023-06-03,5,0,5,Makkah,23.67,4.84,18.57,103.21,0.537,154.64
VEH-2431,SUV,Ford,2016,224,2023-02-17,2023-02-22,5,4,2,Riyadh,26.46,2.0,20.89,245.74,0.259,256.57
VEH-2432,Sedan,Kia,2023,104,2023-01-20,2023-01-23,3,4,1,Madinah,22.1,8.94,17.6,87.36,0.34,107.73
VEH-2433,Sedan,Toyota,2023,117,2023-06-20,2023-07-03,13,1,6,Jeddah,41.63,2.0,18.4,103.15,0.267,168.56
VEH-2434,Economy,BMW,2019,104,2023-08-19,2023-08-31,12,5,8,Makkah,25.0,1.31,27.5,147.99,0.221,158.05
VEH-2435,Economy,BMW,2015,94,2023-02-14,2023-02-19,5,1,2,Madinah,27.4,1.74,17.86,76.73,0.603,89.79
VEH-2436,SUV,Ford,2021,221,2023-12-15,2023-12-26,11,4,12,Jeddah,40.06,5.88,18.85,194.74,0.316,253.12
VEH-2437,Sedan,Kia,2020,101,2023-10-18,2023-10-24,6,2,10,Khobar,31.31,6.7,18.53,126.39,0.245,157.72
VEH-2438,Sedan,Toyota,2022,133,2023-04-05,2023-04-11,6,2,4,Madinah,30.73,5.02,19.14,150.63,0.471,190.11
VEH-2439,Economy,Ford,2023,114,2023-07-15,2023-07-17,2,5,7,Jeddah,31.79,1.04,16.19,118.82,0.342,151.21
VEH-2440,Luxury,Nissan,2022,343,2023-10-11,2023-10-14,3,2,10,Makkah,25.55,3.42,27.55,341.49,0.357,358.66
VEH-2441,Sedan,Toyota,2022,122,2023-09-07,2023-09-14,7,3,9,Dammam,37.95,5.2,18.7,123.02,0.47,172.64
VEH-2442,Luxury,Hyundai,2021,350,2023-08-08,2023-08-17,9,1,8,Riyadh,24.53,4.93,20.77,331.13,0.453,370.81
VEH-2443,Van,Nissan,2022,207,2023-11-01,2023-11-08,7,2,11,Dammam,39.7,6.95,7.76,187.32,0.102,212.4
VEH-2444,Sedan,Mercedes,2018,147,2023-04-09,2023-04-18,9,6,4,Khobar,33.77,9.15,15.56,143.35,0.199,158.23
VEH-2445,Van,BMW,2019,243,2023-05-07,2023-05-17,10,6,5,Khobar,33.89,7.08,20.19,221.22,0.164,266.87
VEH-2446,Sedan,Nissan,2015,107,2023-11-03,2023-11-12,9,4,11,Jeddah,22.77,1.48,27.89,107.69,0.065,117.26
VEH-2447,SUV,BMW,2019,179,2023-03-14,2023-03-15,1,1,3,Riyadh,25.19,0.61,18.74,188.42,0.191,198.38
VEH-2448,Sedan,BMW,2015,149,2023-04-16,2023-04-26,10,6,4,Tabuk,39.52,4.23,11.59,123.12,0.403,187.95
VEH-2449,SUV,Kia,2019,213,2023-09-12,2023-09-14,2,1,9,Makkah,32.61,0.42,18.81,228.84,0.518,274.64
VEH-2450,Economy,Hyundai,2022,86,2023-02-03,2023-02-15,12,4,2,Jeddah,34.35,1.75,20.58,111.75,0.233,137.38
VEH-2451,Economy,Kia,2020,76,2023-12-01,2023-12-10,9,4,12,Riyadh,37.09,8.59,33.21,94.71,0.431,141.45
VEH-2452,Economy,BMW,2015,101,2023-05-22,2023-05-26,4,0,5,Madinah,32.43,2.42,11.63,121.7,0.258,136.95
VEH-2453,Sedan,Hyundai,2020,119,2023-08-03,2023-08-04,1,3,8,Madinah,32.82,4.41,17.45,136.73,0.351,164.51
VEH-2454,Economy,Kia,2019,73,2023-02-15,2023-02-17,2,2,2,Khobar,46.76,4.25,18.25,78.22,0.071,105.12
VEH-2455,Sedan,Ford,2021,120,2023-04-05,2023-04-06,1,2,4,Riyadh,43.69,1.83,14.55,111.68,0.355,138.18
VEH-2456,SUV,Nissan,2016,183,2023-05-04,2023-05-05,1,3,5,Jeddah,35.49,5.94,20.64,194.36,0.275,225.77
VEH-2457,Luxury,Ford,2019,544,2023-07-28,2023-08-03,6,4,7,Dammam,41.34,3.11,30.79,565.17,0.219,589.09
VEH-2458,Economy,Nissan,2021,85,2023-09-20,2023-09-26,6,2,9,Khobar,25.81,1.78,20.46,89.91,0.199,109.32
VEH-2459,Van,BMW,2016,191,2023-03-12,2023-03-20,8,6,3,Madinah,22.65,1.04,5.05,172.38,0.253,192.99
VEH-2460,Van,Toyota,2021,212,2023-01-25,2023-01-31,6,2,1,Dammam,41.23,3.34,18.04,232.78,0.336,283.62
VEH-2461,Economy,Hyundai,2016,119,2023-06-10,2023-06-20,10,5,6,Dammam,37.8,3.95,14.76,106.55,0.175,152.59
VEH-2462,SUV,Mercedes,2019,210,2023-11-14,2023-11-15,1,1,11,Madinah,36.41,2.21,10.98,211.58,0.078,223.29
VEH-2463,Luxury,Toyota,2020,481,2023-02-24,2023-02-26,2,4,2,Jeddah,35.77,2.64,19.4,451.96,0.882,504.73
VEH-2464,Luxury,Ford,2015,495,2023-12-31,2024-01-13,13,6,12,Makkah,37.35,3.93,13.49,484.33,0.138,528.0
VEH-2465,Van,Mercedes,2017,194,2023-06-11,2023-06-15,4,6,6,Makkah,36.08,0.16,21.22,189.16,0.44,252.13
VEH-2466,Economy,Nissan,2017,99,2023-09-19,2023-09-25,6,1,9,Khobar,22.8,2.06,26.93,100.94,0.171,129.33
VEH-2467,Economy,Mercedes,2023,114,2023-04-22,2023-04-29,7,5,4,Khobar,30.3,2.35,22.76,96.49,0.411,141.36
VEH-2468,Economy,Ford,2017,92,2023-04-04,2023-04-14,10,1,4,Riyadh,35.33,0.64,17.42,117.09,0.141,156.59
VEH-2469,Luxury,Hyundai,2023,306,2023-12-18,2023-12-31,13,0,12,Tabuk,28.89,2.57,11.55,307.03,0.088,332.8
VEH-2470,Van,Toyota,2020,203,2023-08-13,2023-08-25,12,6,8,Khobar,32.17,4.53,22.56,183.62,0.232,244.48
VEH-2471,Sedan,Hyundai,2019,148,2023-05-30,2023-06-10,11,1,5,Jeddah,41.53,2.57,27.29,150.92,0.006,167.09
VEH-2472,SUV,Nissan,2021,152,2023-09-01,2023-09-10,9,4,9,Makkah,31.39,3.7,26.87,153.55,0.626,172.07
VEH-2473,Van,Mercedes,2015,200,2023-05-21,2023-06-01,11,6,5,Tabuk,25.4,4.38,28.8,190.79,0.155,229.16
VEH-2474,Van,Toyota,2017,230,2023-04-19,2023-04-25,6,2,4,Dammam,31.19,1.53,19.33,260.17,0.532,309.35
VEH-2475,Economy,Hyundai,2020,70,2023-10-29,2023-11-02,4,6,10,Jeddah,35.33,5.86,22.61,66.81,0.173,79.89
VEH-2476,Luxury,Ford,2023,550,2023-12-04,2023-12-08,4,0,12,Madinah,48.48,0.94,21.03,538.95,0.176,596.14
VEH-2477,Economy,Hyundai,2015,90,2023-12-21,2023-12-24,3,3,12,Makkah,39.78,3.02,11.85,86.47,0.211,94.71
VEH-2478,Luxury,BMW,2019,370,2023-12-08,2023-12-14,6,4,12,Khobar,45.65,0.11,14.18,343.78,0.14,359.0
VEH-2479,Van,Toyota,2015,253,2023-10-23,2023-10-27,4,0,10,Dammam,35.78,1.07,11.44,274.2,0.357,305.27
VEH-2480,Sedan,Toyota,2016,148,2023-07-27,2023-08-04,8,3,7,Madinah,36.53,6.38,21.06,140.64,0.035,160.56
VEH-2481,Van,Ford,2018,246,2023-11-03,2023-11-10,7,4,11,Madinah,38.51,0.24,21.58,269.68,0.602,302.02
VEH-2482,Sedan,Hyundai,2021,146,2023-05-28,2023-06-08,11,6,5,Dammam,36.37,1.66,28.71,141.09,0.34,166.71
VEH-2483,Van,Ford,2015,273,2023-07-26,2023-08-05,10,2,7,Dammam,22.33,2.04,27.34,243.37,0.591,289.43
VEH-2484,Luxury,Ford,2016,483,2023-08-29,2023-09-08,10,1,8,Jeddah,32.35,4.92,21.94,458.89,0.403,520.99
VEH-2485,Luxury,Toyota,2015,306,2023-10-18,2023-10-22,4,2,10,Madinah,30.04,1.65,9.51,311.48,0.212,323.59
VEH-2486,Van,Ford,2017,263,2023-02-25,2023-03-05,8,5,2,Riyadh,27.06,5.23,13.39,289.99,0.156,323.44
VEH-2487,Sedan,Ford,2023,102,2023-06-26,2023-06-27,1,0,6,Riyadh,30.71,0.03,19.42,122.64,0.464,126.31
VEH-2488,Luxury,Toyota,2017,493,2023-12-13,2023-12-26,13,2,12,Tabuk,40.43,3.48,23.91,540.57,0.236,582.92
VEH-2489,Economy,Mercedes,2015,99,2023-04-23,2023-04-25,2,6,4,Madinah,39.22,1.83,9.85,116.97,0.831,181.95
VEH-2490,Economy,Mercedes,2016,119,2023-02-07,2023-02-15,8,1,2,Madinah,20.01,0.47,15.66,131.7,0.313,154.06
VEH-2491,Luxury,Hyundai,2022,416,2023-10-15,2023-10-20,5,6,10,Riyadh,29.95,4.18,21.03,393.1,0.2,444.31
VEH-2492,SUV,Ford,2023,160,2023-04-03,2023-04-12,9,0,4,Riyadh,43.59,3.26,22.56,165.97,0.148,204.78
VEH-2493,Van,Nissan,2020,193,2023-06-10,2023-06-14,4,5,6,Madinah,28.48,0.67,16.46,201.33,0.116,200.66
VEH-2494,Luxury,Ford,2015,487,2023-03-27,2023-03-28,1,0,3,Riyadh,31.44,2.6,17.21,491.43,0.038,504.15
VEH-2495,Van,BMW,2015,245,2023-04-11,2023-04-21,10,1,4,Khobar,35.34,1.37,6.73,264.15,0.079,265.38
VEH-2496,SUV,Mercedes,2016,175,2023-02-05,2023-02-07,2,6,2,Jeddah,28.53,1.02,15.55,150.02,0.173,179.21
VEH-2497,Economy,Nissan,2022,73,2023-11-12,2023-11-24,12,6,11,Dammam,27.26,2.36,13.63,60.57,0.23,123.63
VEH-2498,Luxury,Kia,2023,499,2023-10-10,2023-10-16,6,1,10,Riyadh,32.46,6.12,24.99,504.78,0.394,516.93
VEH-2499,Economy,Ford,2021,85,2023-03-10,2023-03-13,3,4,3,Jeddah,41.04,1.55,20.6,60.28,0.267,96.79
VEH-2500,Economy,Hyundai,2022,115,2023-10-11,2023-10-20,9,2,10,Riyadh,37.75,9.07,21.03,121.39,0.175,160.23
VEH-2501,Van,Kia,2015,190,2023-10-21,2023-11-02,12,5,10,Jeddah,38.18,0.55,11.93,204.45,0.385,261.8
VEH-2502,Van,Nissan,2022,181,2023-06-25,2023-07-08,13,6,6,Makkah,26.06,1.79,13.33,183.51,0.136,211.99
VEH-2503,SUV,Hyundai,2017,161,2023-04-15,2023-04-21,6,5,4,Khobar,25.62,11.29,13.6,145.55,0.173,178.06
VEH-2504,Sedan,Toyota,2015,108,2023-07-12,2023-07-24,12,2,7,Tabuk,37.69,2.62,17.23,70.95,0.287,139.97
VEH-2505,Sedan,Kia,2019,145,2023-08-26,2023-08-31,5,5,8,Madinah,43.85,2.38,8.16,149.15,0.09,189.17
VEH-2506,Van,BMW,2016,183,2023-02-25,2023-03-05,8,5,2,Jeddah,37.41,1.33,5.09,170.69,0.173,187.31
VEH-2507,SUV,Mercedes,2015,228,2023-04-09,2023-04-22,13,6,4,Khobar,27.92,9.73,33.82,238.58,0.213,260.9
VEH-2508,Van,Toyota,2015,271,2023-08-18,2023-08-22,4,4,8,Makkah,31.53,2.1,23.49,271.5,0.381,318.57
VEH-2509,Van,Hyundai,2020,240,2023-07-05,2023-07-11,6,2,7,Tabuk,36.17,0.25,19.64,221.94,0.347,238.01
VEH-2510,Van,Ford,2017,263,2023-01-07,2023-01-08,1,5,1,Riyadh,35.08,0.12,25.79,244.6,0.376,261.77
VEH-2511,Van,Mercedes,2017,235,2023-11-08,2023-11-21,13,2,11,Khobar,16.62,5.28,20.45,228.14,0.29,243.91
VEH-2512,SUV,BMW,2023,168,2023-05-08,2023-05-17,9,0,5,Makkah,30.45,3.62,34.56,123.6,0.112,157.18
VEH-2513,SUV,BMW,2019,210,2023-05-23,2023-05-31,8,1,5,Khobar,40.45,2.69,11.29,235.47,0.242,253.42
VEH-2514,Economy,BMW,2018,98,2023-10-28,2023-11-08,11,5,10,Makkah,18.64,1.87,12.81,131.12,0.072,152.43
VEH-2515,Luxury,Ford,2021,524,2023-06-11,2023-06-24,13,6,6,Makkah,36.78,3.34,9.35,563.87,0.558,641.59
VEH-2516,Van,Kia,2018,211,2023-08-01,2023-08-04,3,1,8,Madinah,36.0,5.96,8.85,198.06,0.183,235.71
VEH-2517,Van,Nissan,2022,195,2023-01-02,2023-01-11,9,0,1,Tabuk,38.66,5.73,18.18,182.96,0.027,187.77
VEH-2518,Van,Hyundai,2021,190,2023-10-11,2023-10-23,12,2,10,Khobar,44.3,0.33,20.38,175.72,0.169,233.4
VEH-2519,SUV,Mercedes,2023,179,2023-09-21,2023-09-23,2,3,9,Dammam,28.77,0.92,21.33,190.03,0.279,219.02
VEH-2520,Sedan,Toyota,2018,149,2023-07-10,2023-07-20,10,0,7,Dammam,31.25,4.93,21.5,133.62,0.305,199.68
VEH-2521,Economy,Nissan,2015,117,2023-01-19,2023-01-28,9,3,1,Khobar,37.92,4.47,16.33,106.68,0.462,120.47
VEH-2522,Sedan,Hyundai,2015,147,2023-11-09,2023-11-15,6,3,11,Tabuk,26.73,4.75,18.46,137.64,0.877,248.77
VEH-2523,Sedan,Nissan,2020,145,2023-10-22,2023-10-27,5,6,10,Tabuk,38.04,5.97,24.82,144.76,0.817,201.03
VEH-2524,Economy,Nissan,2015,73,2023-12-01,2023-12-07,6,4,12,Riyadh,31.7,1.32,25.63,81.67,0.355,123.34
VEH-2525,Economy,Nissan,2015,71,2023-05-23,2023-06-03,11,1,5,Dammam,34.22,7.76,19.32,63.72,0.228,107.2
VEH-2526,Luxury,BMW,2017,429,2023-11-03,2023-11-12,9,4,11,Khobar,40.26,1.96,18.94,428.87,0.624,478.89
VEH-2527,Sedan,Hyundai,2019,126,2023-02-16,2023-02-24,8,3,2,Makkah,21.51,3.95,15.42,150.24,0.51,186.05
VEH-2528,SUV,Hyundai,2015,178,2023-12-03,2023-12-11,8,6,12,Dammam,31.24,10.68,14.99,195.59,0.31,237.29
VEH-2529,SUV,Hyundai,2023,160,2023-08-02,2023-08-12,10,2,8,Madinah,36.98,0.12,8.74,150.86,0.12,188.36
VEH-2530,Luxury,Nissan,2016,374,2023-03-23,2023-04-02,10,3,3,Madinah,34.12,4.23,22.43,366.19,0.106,397.22
VEH-2531,Luxury,Nissan,2022,482,2023-04-19,2023-04-22,3,2,4,Tabuk,32.56,7.44,26.33,457.23,0.195,499.69
VEH-2532,Economy,Hyundai,2016,117,2023-02-28,2023-03-03,3,1,2,Makkah,30.94,1.8,5.08,133.74,0.252,163.65
VEH-2533,Economy,Ford,2015,114,2023-05-12,2023-05-14,2,4,5,Madinah,33.83,6.5,14.47,119.33,0.37,154.51
VEH-2534,Economy,Toyota,2019,105,2023-05-19,2023-05-27,8,4,5,Makkah,33.36,0.97,14.68,93.51,0.111,133.52
VEH-2535,Economy,Kia,2017,96,2023-03-12,2023-03-23,11,6,3,Khobar,32.29,2.06,22.74,78.65,0.315,107.65
VEH-2536,Van,Hyundai,2017,258,2023-10-23,2023-10-26,3,0,10,Jeddah,33.89,7.12,17.16,247.68,0.288,284.6
VEH-2537,SUV,Ford,2019,165,2023-12-16,2023-12-28,12,5,12,Tabuk,34.42,3.85,23.53,156.52,0.396,204.73
VEH-2538,SUV,Ford,2021,158,2023-10-31,2023-11-07,7,1,10,Dammam,30.09,1.18,17.39,177.0,0.118,187.51
VEH-2539,SUV,Nissan,2015,240,2023-12-12,2023-12-19,7,1,12,Tabuk,36.44,1.12,15.05,234.61,0.162,245.86
VEH-2540,Luxury,Mercedes,2022,361,2023-03-28,2023-04-03,6,1,3,Makkah,20.91,4.24,18.68,341.85,0.194,371.34
VEH-2541,Van,Hyundai,2019,195,2023-12-27,2023-12-30,3,2,12,Makkah,20.83,0.25,12.56,195.52,0.371,218.35
VEH-2542,Sedan,Ford,2019,108,2023-06-02,2023-06-10,8,4,6,Tabuk,25.73,5.77,18.71,107.37,0.313,151.04
VEH-2543,SUV,Toyota,2016,181,2023-10-07,2023-10-10,3,5,10,Jeddah,29.71,4.04,10.97,172.71,0.365,223.95
VEH-2544,Luxury,Nissan,2015,467,2023-12-29,2024-01-08,10,4,12,Makkah,33.56,4.47,13.0,481.04,0.1,496.95
VEH-2545,SUV,Nissan,2018,189,2023-07-12,2023-07-13,1,2,7,Dammam,30.81,2.22,13.01,216.81,0.504,235.12
VEH-2546,SUV,Toyota,2019,182,2023-05-08,2023-05-17,9,0,5,Tabuk,40.43,7.62,13.89,184.37,0.433,215.01
VEH-2547,Van,Kia,2023,181,2023-11-03,2023-11-07,4,4,11,Khobar,29.3,8.47,12.96,208.14,0.385,246.48
VEH-2548,Van,Ford,2017,250,2023-07-09,2023-07-21,12,6,7,Tabuk,23.83,0.53,22.03,259.09,0.373,317.34
VEH-2549,Luxury,BMW,2021,529,2023-07-30,2023-08-08,9,6,7,Riyadh,29.87,0.82,14.5,528.61,0.385,562.16
VEH-2550,Luxury,Hyundai,2023,506,2023-09-21,2023-09-30,9,3,9,Dammam,31.6,5.06,21.74,477.46,0.509,569.29
VEH-2551,Van,Kia,2016,255,2023-06-12,2023-06-18,6,0,6,Riyadh,16.77,2.13,9.53,262.0,0.274,274.63
VEH-2552,Van,Kia,2023,262,2023-10-16,2023-10-20,4,0,10,Jeddah,49.31,4.04,26.16,283.61,0.303,312.2
VEH-2553,Economy,Kia,2021,81,2023-05-05,2023-05-09,4,4,5,Madinah,19.4,0.42,11.71,95.21,0.257,101.76
VEH-2554,SUV,Nissan,2017,189,2023-08-23,2023-08-30,7,2,8,Tabuk,33.01,2.88,9.25,208.3,0.125,214.23
VEH-2555,Sedan,BMW,2021,148,2023-02-18,2023-02-27,9,5,2,Dammam,35.15,9.4,17.73,115.49,0.151,172.4
VEH-2556,Luxury,BMW,2019,575,2023-02-28,2023-03-11,11,1,2,Tabuk,31.59,1.8,17.4,608.82,0.476,656.66
VEH-2557,Sedan,Toyota,2022,112,2023-08-01,2023-08-09,8,1,8,Jeddah,25.48,8.58,11.49,110.92,0.094,126.27
VEH-2558,Van,Nissan,2019,250,2023-08-03,2023-08-16,13,3,8,Dammam,42.9,0.69,14.98,257.45,0.228,292.65
VEH-2559,SUV,Toyota,2017,236,2023-04-08,2023-04-17,9,5,4,Riyadh,39.49,2.37,23.29,244.32,0.207,283.25
VEH-2560,Economy,Toyota,2022,98,2023-06-15,2023-06-18,3,3,6,Dammam,20.93,7.92,11.24,75.98,0.173,109.79
VEH-2561,SUV,Kia,2022,202,2023-04-22,2023-04-26,4,5,4,Riyadh,40.46,0.11,17.29,213.16,0.289,248.48
VEH-2562,SUV,Nissan,2018,183,2023-10-02,2023-10-03,1,0,10,Tabuk,35.52,2.59,15.23,216.33,0.365,237.94
VEH-2563,Luxury,Hyundai,2021,485,2023-03-10,2023-03-19,9,4,3,Dammam,23.62,1.53,6.44,495.11,0.079,519.47
VEH-2564,Van,Hyundai,2022,213,2023-07-23,2023-07-29,6,6,7,Riyadh,40.06,6.28,18.0,163.96,0.459,248.81
VEH-2565,SUV,Mercedes,2023,154,2023-05-25,2023-05-28,3,3,5,Dammam,44.64,7.19,18.16,168.92,0.073,175.94
VEH-2566,Economy,Kia,2018,108,2023-02-01,2023-02-03,2,2,2,Madinah,25.64,3.16,19.73,86.62,0.15,114.06
